rtc_time,gmt_time,channel_name,phase,voltage,current,power,pf,import_kwh,export_kwh,is_active_generation,is_active_window,is_valid,status,voltage_kf,current_kf,power_kf,synthetic_anomaly,synthetic_severity
2026-02-03 13:20:00,2026-02-03 05:20:43,SOLAR,Phase_C,248.5,14.92,3707.0,1.0,25110.32,49.99799999999999,True,True,True,active,248.528579414261,5.325081411813095,2509.0041064620978,False,normal
2026-02-03 13:30:00,2026-02-03 05:30:29,SOLAR,Phase_C,250.2,15.32,3833.0,1.0,25110.944,50.63683333333332,True,True,True,active,248.5806052702232,5.636190536147036,2634.9491125268064,False,normal
2026-02-03 13:40:00,2026-02-03 05:40:15,SOLAR,Phase_C,248.5,6.01,1491.0,1.0,25111.438,50.88533333333332,True,True,True,active,248.5780962918044,5.64782600210305,2526.131042457179,False,normal
2026-02-03 13:50:00,2026-02-03 05:50:01,SOLAR,Phase_C,247.6,7.22,1787.0,1.0,25111.768,51.18316666666666,True,True,True,active,248.54765135339215,5.696762636399982,2455.821259715984,False,normal
2026-02-03 14:00:00,2026-02-03 06:00:45,SOLAR,Phase_C,246.4,6.32,1557.0,1.0,25112.318,51.44266666666666,True,True,True,active,248.4808019912872,5.716161977047539,2370.320957518273,False,normal
2026-02-03 14:10:00,2026-02-03 06:10:31,SOLAR,Phase_C,248.6,8.54,2122.0,1.0,25112.856,51.79633333333333,True,True,True,active,248.48451223542625,5.80405881850765,2346.69944581021,False,normal
2026-02-03 14:20:00,2026-02-03 06:20:17,SOLAR,Phase_C,251.6,9.27,2332.0,1.0,25113.338,52.184999999999995,True,True,True,active,248.58148717941592,5.911942231104748,2345.3011621744745,False,normal
2026-02-03 14:30:00,2026-02-03 06:30:03,SOLAR,Phase_C,254.7,16.22,4128.0,1.0,25113.75,52.873,True,True,True,active,248.7719364711189,6.2327983539055,2514.8802500231013,False,normal
2026-02-03 14:40:00,2026-02-03 06:40:48,SOLAR,Phase_C,249.2,8.68,2163.0,1.0,25114.216,53.2335,True,True,True,active,248.78526068866475,6.30897173685277,2481.407668695989,False,normal
2026-02-03 14:50:00,2026-02-03 06:50:33,SOLAR,Phase_C,248.1,5.81,1441.0,1.0,25114.512,53.47366666666667,True,True,True,active,248.7639307647742,6.293440378719048,2382.438970391688,False,normal
2026-02-03 15:00:00,2026-02-03 07:00:19,SOLAR,Phase_C,248.7,6.22,1546.0,1.0,25114.77,53.73133333333333,True,True,True,active,248.7619408091712,6.291154419937995,2302.8727785984174,False,normal
2026-02-03 15:10:00,2026-02-03 07:10:06,SOLAR,Phase_C,248.6,4.88,1213.0,1.0,25114.976,53.933499999999995,True,True,True,active,248.75690012145705,6.247229798443297,2199.198715574287,False,normal
2026-02-03 15:20:00,2026-02-03 07:20:56,SOLAR,Phase_C,246.9,5.18,1277.0,1.0,25115.19,54.14633333333333,True,True,True,active,248.6991008942175,6.214010425508676,2111.4746347121395,False,normal
2026-02-03 15:30:00,2026-02-03 07:30:42,SOLAR,Phase_C,248.4,8.62,2140.0,1.0,25115.462,54.503,True,True,True,active,248.68979086167852,6.288901011461259,2114.188107859384,False,normal
2026-02-03 15:40:00,2026-02-03 07:40:28,SOLAR,Phase_C,248.6,17.36,4313.0,1.0,25115.83,55.221833333333336,True,True,True,active,248.6869959658421,6.63350811166554,2323.349917531474,False,normal
2026-02-03 15:50:00,2026-02-03 07:50:14,SOLAR,Phase_C,245.8,4.54,1113.0,1.0,25116.124,55.407333333333334,True,True,True,active,248.59713322420131,6.568344051588109,2208.215476066866,False,normal
2026-02-03 16:00:00,2026-02-03 08:00:00,SOLAR,Phase_C,246.1,4.31,1059.0,1.0,25116.3,55.58383333333333,True,True,True,active,248.5194056345465,6.498049187845943,2098.896443576411,False,normal
2026-02-03 16:10:00,2026-02-03 08:10:44,SOLAR,Phase_C,247.2,9.78,2394.0,0.99,25116.52,55.98283333333333,True,True,True,active,248.47833685265053,6.600205582034779,2126.968146355013,False,normal
2026-02-03 16:20:00,2026-02-03 08:20:30,SOLAR,Phase_C,245.7,4.94,1213.0,1.0,25116.864,56.184999999999995,True,True,True,active,248.3918563138025,6.548528812460961,2040.0269977476385,False,normal
2026-02-03 16:30:00,2026-02-03 08:30:16,SOLAR,Phase_C,246.0,5.16,1269.0,1.0,25117.062,56.396499999999996,True,True,True,active,248.31740565002977,6.505308452124631,1966.6831147482003,False,normal
2026-02-03 16:40:00,2026-02-03 08:40:02,SOLAR,Phase_C,246.3,5.04,1239.0,1.0,25117.33,56.602999999999994,True,True,True,active,248.25461041066845,6.459698192736301,1897.462315237069,False,normal
2026-02-03 16:50:00,2026-02-03 08:50:46,SOLAR,Phase_C,247.0,12.28,3033.0,1.0,25117.872,57.10849999999999,True,True,True,active,248.21555849216023,6.640865150970947,2005.4802488969808,False,normal
2026-02-03 17:00:00,2026-02-03 09:00:39,SOLAR,Phase_C,248.7,10.7,2661.0,1.0,25118.342,57.55199999999999,True,True,True,active,248.23063757178943,6.767212742214962,2067.8365140720907,False,normal
2026-02-03 17:10:00,2026-02-03 09:10:24,SOLAR,Phase_C,250.5,11.06,2770.0,1.0,25118.762,58.01366666666666,True,True,True,active,248.3012754015556,6.900833168713622,2134.6297608829245,False,normal
2026-02-03 17:20:00,2026-02-03 09:20:10,SOLAR,Phase_C,250.1,11.44,2861.0,1.0,25119.216,58.49049999999999,True,True,True,active,248.35726381504176,7.042122585477462,2203.725673202085,False,normal
2026-02-03 17:30:00,2026-02-03 09:30:55,SOLAR,Phase_C,248.9,6.94,1727.0,1.0,25119.588,58.77833333333332,True,True,True,active,248.3741574172995,7.038943843413821,2158.377180736448,False,normal
2026-02-03 17:40:00,2026-02-03 09:40:41,SOLAR,Phase_C,244.3,2.63,636.0,0.99,25119.724,58.88433333333332,True,True,True,active,248.2473422226421,6.901707842330035,2013.5611702061728,False,normal
2026-02-03 17:50:00,2026-02-03 09:50:26,SOLAR,Phase_C,243.7,2.41,580.0,0.99,25119.82,58.98099999999999,True,True,True,active,248.10579833268628,6.761895668664514,1877.1937757474989,False,normal
2026-02-03 18:00:00,2026-02-03 10:00:13,SOLAR,Phase_C,246.9,4.1,1010.0,1.0,25119.94,59.149333333333324,True,True,True,active,248.06826577451184,6.679039563020494,1794.7020354944768,False,normal
2026-02-03 18:10:00,2026-02-03 10:10:57,SOLAR,Phase_C,245.1,2.04,493.0,0.99,25120.076,59.23149999999999,True,True,True,active,247.97587336954751,6.534641434782574,1670.877730936615,False,normal
2026-02-03 18:20:00,2026-02-03 10:20:43,SOLAR,Phase_C,245.3,1.41,329.0,0.95,25120.138,59.286333333333324,True,True,True,active,247.8925821837935,6.375128108582325,1543.2317164846288,False,normal
2026-02-03 18:30:00,2026-02-03 10:30:29,SOLAR,Phase_C,244.7,1.34,309.0,0.94,25120.192,59.33783333333332,True,True,True,active,247.79320754270208,6.218401039446951,1425.8255207580387,False,normal
2026-02-03 18:40:00,2026-02-03 10:40:15,SOLAR,Phase_C,244.5,1.29,296.0,0.94,25120.242,59.38716666666666,True,True,True,active,247.69070076331317,6.0649960348913305,1318.3509562533866,False,normal
2026-02-03 18:50:00,2026-02-03 10:50:01,SOLAR,Phase_C,244.9,1.68,397.0,0.96,25120.302,59.453333333333326,True,True,True,active,247.60383537636872,5.928505450759909,1230.7075184304913,False,normal
2026-02-03 19:00:00,2026-02-03 11:00:45,SOLAR,Phase_C,244.0,0.98,205.0,0.86,25120.358,59.48749999999999,True,True,True,active,247.4916597685188,5.774474661637958,1133.13717077318,False,normal
2026-02-03 19:10:00,2026-02-03 11:10:31,SOLAR,Phase_C,243.0,0.87,104.0,0.49,25120.384,59.50483333333332,True,True,True,active,247.35184909123532,5.621814406965743,1035.2405777043778,False,normal
2026-02-03 19:20:00,2026-02-03 11:20:17,SOLAR,Phase_C,245.5,0.94,40.0,0.17,25120.398,59.51149999999999,True,True,True,active,247.29420708604903,5.476084837744972,940.5683954063792,False,normal
2026-02-03 19:30:00,2026-02-03 11:30:03,SOLAR,Phase_C,245.2,0.71,-2.0,-0.01,25120.4,59.51149999999999,False,True,True,active,247.22902126918825,5.327732205645727,850.906650339599,False,normal
2026-02-03 19:40:00,2026-02-03 11:40:48,SOLAR,Phase_C,245.7,0.69,-10.0,-0.06,25120.4,59.51149999999999,False,True,True,active,247.18142783819783,5.183374771168361,769.0129724004348,False,normal
2026-02-03 19:50:00,2026-02-03 11:50:34,SOLAR,Phase_C,244.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.09173841416276,5.026702277693253,695.8606734050001,False,normal
2026-02-03 20:00:00,2026-02-03 12:00:20,SOLAR,Phase_C,245.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.03285478482383,4.874906486496094,629.6669811436153,False,normal
2026-02-03 20:10:00,2026-02-03 12:10:05,SOLAR,Phase_C,244.6,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.95712797274857,4.7278356017856655,569.7699586936668,False,normal
2026-02-03 20:20:00,2026-02-03 12:20:50,SOLAR,Phase_C,247.7,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.98025114917263,4.585342552677235,515.570635830655,False,normal
2026-02-03 20:30:00,2026-02-03 12:30:36,SOLAR,Phase_C,247.9,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.00887992258623,4.447284846121676,466.52701932594965,False,normal
2026-02-03 20:40:00,2026-02-03 12:40:22,SOLAR,Phase_C,249.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.08642034264565,4.313524424412414,422.1486730145038,False,normal
2026-02-03 20:50:00,2026-02-03 12:50:09,SOLAR,Phase_C,249.4,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.15843451012745,4.183927527127724,381.991813433203,False,normal
2026-02-03 21:00:00,2026-02-03 13:00:52,SOLAR,Phase_C,251.0,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.27800987884245,4.058364557370308,345.65487198623424,False,normal
2026-02-03 21:10:00,2026-02-03 13:10:32,SOLAR,Phase_C,247.7,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.29114505106963,3.9367099521703945,312.7744792591278,False,normal
2026-02-03 21:20:00,2026-02-03 13:20:18,SOLAR,Phase_C,247.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.2914206766671,3.818842056922772,283.0218313246127,False,normal
2026-02-03 21:30:00,2026-02-03 13:30:04,SOLAR,Phase_C,248.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.3290397979836,3.7046430037321816,256.09940170334374,False,normal
2026-02-03 21:40:00,2026-02-03 13:40:48,SOLAR,Phase_C,241.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.1476008546844,3.5939985935454226,231.7379660991082,False,normal
2026-02-03 21:50:00,2026-02-03 13:50:34,SOLAR,Phase_C,242.6,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.0060489143621,3.4867981819523,209.69391015586376,False,normal
2026-02-03 22:00:00,2026-02-03 14:00:20,SOLAR,Phase_C,243.6,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.90002975215629,3.382934568541212,189.74679331417795,False,normal
2026-02-03 22:10:00,2026-02-03 14:10:06,SOLAR,Phase_C,244.6,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.82843734890457,3.28230388969874,171.69714440563394,False,normal
2026-02-03 22:20:00,2026-02-03 14:20:51,SOLAR,Phase_C,247.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.84000287892675,3.1848055147460346,155.36446694114625,False,normal
2026-02-03 22:30:00,2026-02-03 14:30:37,SOLAR,Phase_C,246.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.82319435554612,3.0903419453081376,140.58543414607004,False,normal
2026-02-03 22:40:00,2026-02-03 14:40:23,SOLAR,Phase_C,244.9,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.76333160563848,2.9988187178156047,127.21225569245452,False,normal
2026-02-03 22:50:00,2026-02-03 14:50:08,SOLAR,Phase_C,247.7,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.7924870291017,2.910144309040939,115.11119979576355,False,normal
2026-02-03 23:00:00,2026-02-03 15:00:53,SOLAR,Phase_C,246.8,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.7927208833124,2.8242300445753608,104.16125589703024,False,normal
2026-02-03 23:10:00,2026-02-03 15:10:39,SOLAR,Phase_C,246.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.7773840938054,2.7409900101544,94.25292455726722,False,normal
2026-02-03 23:20:00,2026-02-03 15:20:25,SOLAR,Phase_C,246.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.7594120154721,2.6603409657436323,85.28712246307687,False,normal
2026-02-03 23:30:00,2026-02-03 15:30:11,SOLAR,Phase_C,247.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.77312607835609,2.582202262298644,77.17419159351729,False,normal
2026-02-03 23:40:00,2026-02-03 15:40:56,SOLAR,Phase_C,245.6,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.73661050059545,2.506495761115985,69.83300263989288,False,normal
2026-02-03 23:50:00,2026-02-03 15:50:41,SOLAR,Phase_C,245.1,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.6856681687345,2.433145755694472,63.19014371266741,False,normal
2026-02-04 00:00:00,2026-02-03 16:00:27,SOLAR,Phase_C,244.8,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.62697348628183,2.362078896028679,57.1791862225686,False,normal
2026-02-04 00:10:00,2026-02-03 16:10:16,SOLAR,Phase_C,245.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.59189448775672,2.293224115258939,51.74002059469549,False,normal
2026-02-04 00:20:00,2026-02-03 16:20:58,SOLAR,Phase_C,243.4,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.4925412523956,2.22651255860448,46.81825517276933,False,normal
2026-02-04 00:30:00,2026-02-03 16:30:44,SOLAR,Phase_C,242.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.36204115616485,2.161877514508645,42.36467230257086,False,normal
2026-02-04 00:40:00,2026-02-03 16:40:29,SOLAR,Phase_C,243.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.27295517613248,2.0992543479273373,38.334736155398105,False,normal
2026-02-04 00:50:00,2026-02-03 16:50:19,SOLAR,Phase_C,244.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.2115435346377,2.038580435693973,34.68814736977933,False,normal
2026-02-04 01:00:00,2026-02-03 17:00:02,SOLAR,Phase_C,245.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.1831701658794,1.9797951038963173,31.38844005785835,False,normal
2026-02-04 01:10:00,2026-02-03 17:10:46,SOLAR,Phase_C,247.4,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.22104609861077,1.922839567202572,28.402617146515954,False,normal
2026-02-04 01:20:00,2026-02-03 17:20:32,SOLAR,Phase_C,246.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.22972902115907,1.8676568700760412,25.70082040663872,False,normal
2026-02-04 01:30:00,2026-02-03 17:30:18,SOLAR,Phase_C,248.4,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.29728245821195,1.8141918298195985,23.256031870827872,False,normal
2026-02-04 01:40:00,2026-02-03 17:40:04,SOLAR,Phase_C,246.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.30359239223964,1.7623909813929848,21.043803653725305,False,normal
2026-02-04 01:50:00,2026-02-03 17:50:49,SOLAR,Phase_C,245.8,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.28791720821832,1.7122025239477736,19.04201347315999,False,normal
2026-02-04 02:00:00,2026-02-03 18:00:35,SOLAR,Phase_C,246.1,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.28206796016576,1.6635762690265186,17.230643427326275,False,normal
2026-02-04 02:10:00,2026-02-03 18:10:20,SOLAR,Phase_C,246.6,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.29196414467424,1.616463590374298,15.591579815765824,False,normal
2026-02-04 02:20:00,2026-02-03 18:20:07,SOLAR,Phase_C,246.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.29221427456687,1.5708173753124584,14.108432002363031,False,normal
2026-02-04 02:30:00,2026-02-03 18:30:51,SOLAR,Phase_C,246.9,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.31113265625515,1.5265919776259378,12.76636850898387,False,normal
2026-02-04 02:40:00,2026-02-03 18:40:37,SOLAR,Phase_C,248.8,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.388602956083,1.4837431719170489,11.551968700694546,False,normal
2026-02-04 02:50:00,2026-02-03 18:50:23,SOLAR,Phase_C,249.9,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.49790126098887,1.4422281093800822,10.453088579412167,False,normal
2026-02-04 03:00:00,2026-02-03 19:00:09,SOLAR,Phase_C,249.6,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.5944594483952,1.4020052749525005,9.458739343923911,False,normal
2026-02-04 03:10:00,2026-02-03 19:10:54,SOLAR,Phase_C,249.1,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.67244873064905,1.3630344457998755,8.558977501874898,False,normal
2026-02-04 03:20:00,2026-02-03 19:20:39,SOLAR,Phase_C,249.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.7511231345537,1.3252766510930545,7.744805434844631,False,normal
2026-02-04 03:30:00,2026-02-03 19:30:25,SOLAR,Phase_C,249.1,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.8242359886727,1.28869413303733,7.00808142216281,False,normal
2026-02-04 03:40:00,2026-02-03 19:40:11,SOLAR,Phase_C,248.9,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.8888477329401,1.2532503091146463,6.341438223702618,False,normal
2026-02-04 03:50:00,2026-02-03 19:50:55,SOLAR,Phase_C,248.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.93899763325965,1.21890973550108,5.738209407479452,False,normal
2026-02-04 04:00:00,2026-02-03 20:00:42,SOLAR,Phase_C,248.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.978248512452,1.1856380716230177,5.192362685331081,False,normal
2026-02-04 04:10:00,2026-02-03 20:10:27,SOLAR,Phase_C,248.7,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.0318410047576,1.1534020458165808,4.6984395900360205,False,normal
2026-02-04 04:20:00,2026-02-03 20:20:14,SOLAR,Phase_C,251.0,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.155356815232,1.1221694220559626,4.251500890641321,False,normal
2026-02-04 04:30:00,2026-02-03 20:30:00,SOLAR,Phase_C,249.8,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.2376759074795,1.0919089677174023,3.847077200153034,False,normal
2026-02-04 04:40:00,2026-02-03 20:40:44,SOLAR,Phase_C,248.9,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.28941861935292,1.0625904223465616,3.4811242816662773,False,normal
2026-02-04 04:50:00,2026-02-03 20:50:30,SOLAR,Phase_C,248.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.3177620394045,1.034184467398069,3.1499826059961835,False,normal
2026-02-04 05:00:00,2026-02-03 21:00:19,SOLAR,Phase_C,246.9,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.3047584735332,1.006662696916976,2.850340756386052,False,normal
2026-02-04 05:10:00,2026-02-03 21:10:02,SOLAR,Phase_C,246.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.2797089744547,0.9799975891328012,2.5792023143397804,False,normal
2026-02-04 05:20:00,2026-02-03 21:20:46,SOLAR,Phase_C,246.1,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.24298849267,0.9541624789377606,2.333855895436907,False,normal
2026-02-04 05:30:00,2026-02-03 21:30:32,SOLAR,Phase_C,246.0,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.20429832645772,0.9291315312216588,2.1118480354884026,False,normal
2026-02-04 05:40:00,2026-02-03 21:40:18,SOLAR,Phase_C,246.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.1761504773325,0.90487971503678,1.9109586558947824,False,normal
2026-02-04 05:50:00,2026-02-03 21:50:04,SOLAR,Phase_C,245.4,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.120864722403,0.8813827785669387,1.72917886286011,False,normal
2026-02-04 06:00:00,2026-02-03 22:00:48,SOLAR,Phase_C,245.1,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.0579618134354,0.8586172248756653,1.5646908584540389,False,normal
2026-02-04 06:10:00,2026-02-03 22:10:34,SOLAR,Phase_C,245.9,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.02191824964265,0.8365602884092683,1.4158497626325082,False,normal
2026-02-04 06:20:00,2026-02-03 22:20:21,SOLAR,Phase_C,246.1,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.99322194993988,0.8151899122312813,1.2811671644373024,False,normal
2026-02-04 06:30:00,2026-02-03 22:30:16,SOLAR,Phase_C,246.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.96853154510725,0.7944847259655262,1.1592962378864695,False,normal
2026-02-04 06:40:00,2026-02-03 22:40:57,SOLAR,Phase_C,247.7,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.9912997656223,0.7744240244257372,1.049018273714502,False,normal
2026-02-04 06:50:00,2026-02-03 22:50:43,SOLAR,Phase_C,247.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,246.99779592130213,0.7549877469103745,0.9492304922796791,False,normal
2026-02-04 07:00:00,2026-02-03 23:00:28,SOLAR,Phase_C,247.6,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.01654056458395,0.7361564571419227,0.8589350157676531,False,normal
2026-02-04 07:10:00,2026-02-03 23:10:16,SOLAR,Phase_C,247.5,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.03158907551017,0.7179113238306133,0.7772288894133036,False,normal
2026-02-04 07:20:00,2026-02-03 23:20:00,SOLAR,Phase_C,246.9,0.15,0.0,0.0,25120.4,59.51149999999999,False,False,True,inactive,247.0274931379909,0.7002341018431348,0.7032950519530872,False,normal
2026-02-04 07:30:00,2026-02-03 23:30:45,SOLAR,Phase_C,245.3,0.15,0.0,0.0,25120.4,59.51149999999999,False,True,True,active,246.97372192688675,0.6831071139574999,0.6363941650124016,False,normal
2026-02-04 07:40:00,2026-02-03 23:40:30,SOLAR,Phase_C,246.2,0.15,0.0,0.0,25120.4,59.51149999999999,False,True,True,active,246.9496384939911,0.6665132331858228,0.5758572197218401,False,normal
2026-02-04 07:50:00,2026-02-03 23:50:16,SOLAR,Phase_C,246.2,0.96,65.0,0.28,25120.404,59.52233333333332,True,True,True,active,246.92630469958945,0.6756485163007423,6.704198774841258,False,normal
2026-02-04 08:00:00,2026-02-04 00:00:02,SOLAR,Phase_C,244.7,0.89,98.0,0.45,25120.418,59.53866666666666,True,True,True,active,246.8570071160848,0.6823205768878405,15.38870474280172,False,normal
2026-02-04 08:10:00,2026-02-04 00:10:47,SOLAR,Phase_C,248.6,0.88,127.0,0.58,25120.438,59.55983333333332,True,True,True,active,246.91126078358292,0.688473690759809,26.00572049539281,False,normal
2026-02-04 08:20:00,2026-02-04 00:20:33,SOLAR,Phase_C,248.9,0.89,153.0,0.69,25120.46,59.585333333333324,True,True,True,active,246.97316373062523,0.6947465456145546,38.08604142422294,False,normal
2026-02-04 08:30:00,2026-02-04 00:30:19,SOLAR,Phase_C,249.0,0.92,175.0,0.76,25120.488,59.61449999999999,True,True,True,active,247.03625251431836,0.701757948890967,51.109971050690376,False,normal
2026-02-04 08:40:00,2026-02-04 00:40:09,SOLAR,Phase_C,247.2,0.95,194.0,0.83,25120.518,59.646833333333326,True,True,True,active,247.04134943796265,0.7094849119923223,64.7023739051423,False,normal
2026-02-04 08:50:00,2026-02-04 00:50:49,SOLAR,Phase_C,247.2,1.0,214.0,0.87,25120.556,59.68249999999999,True,True,True,active,247.04628771104487,0.718527696465757,78.9042989380957,False,normal
2026-02-04 09:00:00,2026-02-04 01:00:41,SOLAR,Phase_C,247.4,1.05,229.0,0.88,25120.592,59.72066666666666,True,True,True,active,247.0572976176785,0.7288453450957443,93.18214079001764,False,normal
2026-02-04 09:10:00,2026-02-04 01:10:27,SOLAR,Phase_C,247.6,1.1,247.0,0.91,25120.63,59.76183333333333,True,True,True,active,247.07419016777013,0.7403981755309141,107.81405264534482,False,normal
2026-02-04 09:20:00,2026-02-04 01:20:13,SOLAR,Phase_C,247.9,1.21,277.0,0.92,25120.672,59.80799999999999,True,True,True,active,247.0998949267901,0.7550153443538061,123.90785268630056,False,normal
2026-02-04 09:30:00,2026-02-04 01:30:57,SOLAR,Phase_C,246.0,1.53,361.0,0.96,25120.73,59.86816666666666,True,True,True,active,247.06565879525357,0.7791380818656083,146.46122469980963,False,normal
2026-02-04 09:40:00,2026-02-04 01:40:44,SOLAR,Phase_C,247.6,2.01,488.0,0.98,25120.798,59.94949999999999,True,True,True,active,247.082291089235,0.8174507874761107,178.9500740508248,False,normal
2026-02-04 09:50:00,2026-02-04 01:50:29,SOLAR,Phase_C,247.1,2.59,634.0,0.99,25120.888,60.05516666666666,True,True,True,active,247.0828423097049,0.8726244468110974,222.23666275033383,False,normal
2026-02-04 10:00:00,2026-02-04 02:00:15,SOLAR,Phase_C,248.2,3.18,783.0,0.99,25121.002,60.185666666666656,True,True,True,active,247.11761577460632,0.9444455008219208,275.57923145124926,False,normal
2026-02-04 10:10:00,2026-02-04 02:10:01,SOLAR,Phase_C,247.9,3.98,983.0,1.0,25121.148,60.34949999999999,True,True,True,active,247.14196883652187,1.0389323836949564,342.872576861178,False,normal
2026-02-04 10:20:00,2026-02-04 02:20:46,SOLAR,Phase_C,246.7,4.62,1134.0,0.99,25121.34,60.53849999999999,True,True,True,active,247.12821179223184,1.150399305640799,418.1285112575666,False,normal
2026-02-04 10:30:00,2026-02-04 02:30:32,SOLAR,Phase_C,247.7,5.36,1326.0,1.0,25121.54,60.75949999999999,True,True,True,active,247.14600968893575,1.2814304065015685,504.4897157852516,False,normal
2026-02-04 10:40:00,2026-02-04 02:40:18,SOLAR,Phase_C,249.2,6.05,1505.0,1.0,25121.776,61.01033333333332,True,True,True,active,247.20994368913128,1.4298603809180377,599.6631785038674,False,normal
2026-02-04 10:50:00,2026-02-04 02:50:09,SOLAR,Phase_C,246.8,6.65,1641.0,1.0,25122.032,61.28383333333332,True,True,True,active,247.1971834829317,1.5923462532364674,698.7202623957824,False,normal
2026-02-04 11:00:00,2026-02-04 03:00:54,SOLAR,Phase_C,247.9,7.27,1801.0,1.0,25122.344,61.58399999999999,True,True,True,active,247.21905986233705,1.7690730439132103,803.5745364272558,False,normal
