rtc_time,gmt_time,channel_name,phase,voltage,current,power,pf,import_kwh,export_kwh,is_active_generation,is_active_window,is_valid,status,voltage_kf,current_kf,power_kf,timestamp,day,hour,power_kw_normal,voltage_v_normal,current_a_normal,energy_kwh_normal,active_pv,power_kw,voltage_v,current_a,energy_kwh,fault_type,fault_name,is_anomaly,power_ma,power_std,power_zscore,drift_flag,power_ratio,voltage_ratio,current_ratio,health_index,health_status,iso_prediction_raw,iso_anomaly_pred,elapsed_days,RUL_days,RUL_months,RUL_years
2026-04-03 10:40:00,2026-04-03 02:40:25,SOLAR,Phase_C,249.3,7.85,1957.0,1.0,26209.384,3.675,True,True,True,active,248.4333264740837,2.02904676344351,917.9346381571924,2026-04-03 10:40:00,3,10,0.9179346381571923,248.4333264740837,2.02904676344351,0.15298910635953206,True,0.48925777188249453,248.4333264740837,1.0814788518284004,0.08154296198041576,1,Partial-Shading-Like Drop,1,0.21458868357112906,0.15363502718334376,1.7878025170886522,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.0972222222222223,2285.0418800633993,75.06707884570956,6.256103709961394
2026-04-03 10:50:00,2026-04-03 02:50:11,SOLAR,Phase_C,249.6,8.82,2201.0,1.0,26209.728,3.675,True,True,True,active,248.46964120500647,2.240426925945513,1039.986130588112,2026-04-03 10:50:00,3,10,1.039986130588112,248.46964120500647,2.240426925945513,0.17333102176468532,True,0.5543110324954348,248.46964120500647,1.1941441582967456,0.09238517208257246,1,Partial-Shading-Like Drop,1,0.23320279367463104,0.16661968426931098,1.927192697723455,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1041666666666665,2285.0375300718133,75.06693594191239,6.256091800333507
2026-04-03 11:00:00,2026-04-03 03:00:56,SOLAR,Phase_C,250.4,9.23,2310.0,1.0,26210.112,3.675,True,True,True,active,248.52972696050344,2.457989474340498,1160.796100819916,2026-04-03 11:00:00,3,11,1.1607961008199161,248.52972696050344,2.457989474340498,0.19346601680331935,True,0.6187025636565905,248.52972696050344,1.3101046670825354,0.10311709394276508,1,Partial-Shading-Like Drop,1,0.25492625154344073,0.18146196065267656,2.0046973525731278,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.111111111111111,2285.0331800802273,75.06679303811522,6.256079890705619
2026-04-03 11:10:00,2026-04-03 03:10:41,SOLAR,Phase_C,249.2,9.6,2392.0,1.0,26210.498,3.675,True,True,True,active,248.55059036790252,2.680296902008402,1277.914275661664,2026-04-03 11:10:00,3,11,1.2779142756616642,248.55059036790252,2.680296902008402,0.21298571261027735,True,0.6811263734662444,248.55059036790252,1.4285941893344474,0.11352106224437407,1,Partial-Shading-Like Drop,1,0.27963651063174333,0.19743009672990827,2.033579831466902,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1180555555555554,2285.028830088642,75.06665013431805,6.256067981077733
2026-04-03 11:20:00,2026-04-03 03:20:27,SOLAR,Phase_C,250.5,10.54,2641.0,1.0,26210.9,3.675,True,True,True,active,248.6112691136445,2.9249437520280206,1407.5776988311825,2026-04-03 11:20:00,3,11,1.4075776988311826,248.6112691136445,2.9249437520280206,0.23459628313853043,True,0.7502367816342299,248.6112691136445,1.558990589865715,0.12503946360570498,1,Partial-Shading-Like Drop,1,0.30757547913974154,0.21460432242418684,2.0626858652899087,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.125,2285.024480097056,75.06650723052088,6.256056071449845
2026-04-03 11:30:00,2026-04-03 03:30:14,SOLAR,Phase_C,249.9,10.74,2684.0,1.0,26211.338,3.675,True,True,True,active,248.6513830909707,3.16820089163188,1528.9972706338303,2026-04-03 11:30:00,3,11,1.5289972706338304,248.6513830909707,3.16820089163188,0.25483287843897173,True,0.8149532295093749,248.6513830909707,1.6886462768501649,0.1358255382515625,1,Partial-Shading-Like Drop,1,0.33852686641463264,0.23202946748327094,2.053301109821717,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1319444444444446,2285.02013010547,75.06636432672371,6.256044161821957
2026-04-03 11:40:00,2026-04-03 03:40:58,SOLAR,Phase_C,248.2,5.45,1353.0,1.0,26211.598,3.675,True,True,True,active,248.6373330117277,3.2392258345918945,1512.2555439974135,2026-04-03 11:40:00,3,11,1.5122555439974135,248.6373330117277,3.2392258345918945,0.2520425906662356,True,0.806029914568299,248.6373330117277,1.7265024638772277,0.1343383190947165,1,Partial-Shading-Like Drop,1,0.3693922990328608,0.24310369611088978,1.7960961619286506,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.138888888888889,2285.0157801138844,75.06622142292656,6.256032252194071
2026-04-03 11:50:00,2026-04-03 03:50:44,SOLAR,Phase_C,249.4,4.32,1074.0,1.0,26211.796,3.675,True,True,True,active,248.6610723405493,3.2728667993761564,1470.5665195706422,2026-04-03 11:50:00,3,11,1.470566519570642,248.6610723405493,3.2728667993761564,0.24509441992844033,True,0.783809727688823,248.6610723405493,1.744433047156412,0.13063495461480382,1,Partial-Shading-Like Drop,1,0.3995905491921048,0.24784554021643332,1.5502364019186925,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1458333333333335,2285.0114301222984,75.06607851912938,6.256020342566183
2026-04-03 12:00:00,2026-04-03 04:00:30,SOLAR,Phase_C,249.0,6.54,1629.0,1.0,26212.0,3.675,True,True,True,active,248.6716220500268,3.374561969804569,1485.6374920343171,2026-04-03 12:00:00,3,12,1.4856374920343172,248.6716220500268,3.374561969804569,0.24760624867238618,True,0.7918425331862634,248.6716220500268,1.7986364189726256,0.13197375553104387,1,Partial-Shading-Like Drop,1,0.4303575533564583,0.24883637270570044,1.4527015319313246,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1527777777777777,2285.0070801307124,75.06593561533221,6.2560084329382954
2026-04-03 12:10:00,2026-04-03 04:10:18,SOLAR,Phase_C,250.6,12.62,3160.0,1.0,26212.41,3.675,True,True,True,active,248.73164614828892,3.662342215792538,1644.911094958239,2026-04-03 12:10:00,3,12,1.6449110949582388,248.73164614828892,3.662342215792538,0.2741518491597065,True,0.8767351223173324,248.73164614828892,1.9520228542274618,0.14612252038622206,1,Partial-Shading-Like Drop,1,0.46442755241256095,0.25174853985265333,1.6377754172719023,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1597222222222223,2285.0027301391265,75.06579271153504,6.255996523310408
2026-04-03 12:20:00,2026-04-03 04:20:02,SOLAR,Phase_C,250.2,12.56,3145.0,1.0,26212.918,3.675,True,True,True,active,248.777351201014,3.939297200235102,1787.6069350021553,2026-04-03 12:20:00,3,12,1.7876069350021553,248.777351201014,3.939297200235102,0.29793448916702586,True,0.9527917889411622,248.777351201014,2.0996394414739665,0.1587986314901937,1,Partial-Shading-Like Drop,1,0.5007115850557265,0.2569310058463937,1.7595393066561689,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1666666666666665,2284.998380147541,75.06564980773787,6.2559846136825215
2026-04-03 12:30:00,2026-04-03 04:30:46,SOLAR,Phase_C,250.6,13.3,3330.0,1.0,26213.472,3.675,True,True,True,active,248.83408429662217,4.230665261484344,1934.3269549610063,2026-04-03 12:30:00,3,12,1.9343269549610063,248.83408429662217,4.230665261484344,0.32238782582683434,True,1.0309933373648419,248.83408429662217,2.254938176829146,0.1718322228941403,1,Partial-Shading-Like Drop,1,0.5392115058799564,0.2644866875487888,1.859382171717692,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.173611111111111,2284.994030155955,75.0655069039407,6.255972704054634
2026-04-03 12:40:00,2026-04-03 04:40:32,SOLAR,Phase_C,251.2,13.82,3470.0,1.0,26214.022,3.675,True,True,True,active,248.9077275140503,4.529149887175531,2080.4077335456186,2026-04-03 12:40:00,3,12,2.0804077335456186,248.9077275140503,4.529149887175531,0.3467346222576031,True,1.1088541711042135,248.9077275140503,2.41403003025351,0.18480902851736894,1,Partial-Shading-Like Drop,1,0.5797903289398086,0.2742959240661094,1.9288067949449097,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1805555555555554,2284.989680164369,75.06536400014353,6.255960794426746
2026-04-03 12:50:00,2026-04-03 04:50:18,SOLAR,Phase_C,250.6,14.25,3572.0,1.0,26214.6,3.675,True,True,True,active,248.96040242146603,4.83172815630576,2222.295331506882,2026-04-03 12:50:00,3,12,2.2222953315068823,248.96040242146603,4.83172815630576,0.37038255525114705,True,1.18448004592211,248.96040242146603,2.5753037894308677,0.19741334098701838,1,Partial-Shading-Like Drop,1,0.6221050979437147,0.28623088193776186,1.9647598615885142,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1875,2284.985330172783,75.06522109634635,6.255948884798858
2026-04-03 13:00:00,2026-04-03 05:00:04,SOLAR,Phase_C,251.0,13.31,3338.0,1.0,26215.18,3.675,True,True,True,active,249.02388842298487,5.095629028130355,2328.4266510416483,2026-04-03 13:00:00,3,13,2.3284266510416485,249.02388842298487,5.095629028130355,0.3880711085069414,True,1.2410478784932533,249.02388842298487,2.7159625544230632,0.20684131308220885,1,Partial-Shading-Like Drop,1,0.6654448161362296,0.2981784319877027,1.93039804562646,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.1944444444444446,2284.9809801811975,75.0650781925492,6.255936975170972
2026-04-03 13:10:00,2026-04-03 05:10:48,SOLAR,Phase_C,250.1,13.82,3456.0,1.0,26215.552,3.675,True,True,True,active,249.05738425663915,5.367190160872842,2435.6869778795867,2026-04-03 13:10:00,3,13,2.4356869778795867,249.05738425663915,5.367190160872842,0.40594782964659776,True,1.298217470247052,249.05738425663915,2.8607042268826697,0.21636957837450865,1,Partial-Shading-Like Drop,1,0.7094261896964215,0.310691518251871,1.8950993057792773,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.201388888888889,2284.9766301896116,75.06493528875203,6.255925065543084
2026-04-03 13:20:00,2026-04-03 05:20:35,SOLAR,Phase_C,250.4,14.49,3628.0,1.0,26216.142,3.675,True,True,True,active,249.0991754933113,5.6511533923390616,2549.105661075592,2026-04-03 13:20:00,3,13,2.549105661075592,249.0991754933113,5.6511533923390616,0.42485094351259867,True,1.3586694566125797,249.0991754933113,3.012056199178462,0.22644490943542994,1,Partial-Shading-Like Drop,1,0.7534755995329481,0.32495506823519443,1.862392423563024,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.2083333333333335,2284.9722801980256,75.06479238495484,6.255913155915197
2026-04-03 13:30:00,2026-04-03 05:30:21,SOLAR,Phase_C,247.5,14.51,3590.0,1.0,26216.75,3.675,True,True,True,active,249.0493983907776,5.926900311776257,2648.120653847397,2026-04-03 13:30:00,3,13,2.648120653847397,249.0493983907776,5.926900311776257,0.4413534423078995,True,1.4114442977970767,249.0493983907776,3.159028889606777,0.2352407162995128,1,Partial-Shading-Like Drop,1,0.797185249809719,0.3402584134014228,1.805272180772442,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.2152777777777777,2284.9679302064396,75.06464948115767,6.255901246287309
2026-04-03 13:40:00,2026-04-03 05:40:11,SOLAR,Phase_C,246.7,8.92,2200.0,1.0,26217.198,3.675,True,True,True,active,248.97626930327075,6.020065715258343,2605.493211615896,2026-04-03 13:40:00,3,13,2.605493211615896,248.97626930327075,6.020065715258343,0.43424886860264933,True,1.3887239356489578,248.97626930327075,3.2086859085593322,0.2314539892748263,1,Partial-Shading-Like Drop,1,0.8373576999238127,0.3510975631319609,1.5704074696693715,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.2222222222222223,2284.963580214854,75.06450657736052,6.255889336659423
2026-04-03 13:50:00,2026-04-03 05:50:51,SOLAR,Phase_C,246.9,6.25,1542.0,1.0,26217.552,3.675,True,True,True,active,248.9116418309095,6.027222817474625,2504.3285028426462,2026-04-03 13:50:00,3,13,2.5043285028426463,248.9116418309095,6.027222817474625,0.4173880838071077,True,1.3348032990915368,248.9116418309095,3.212500633200842,0.22246721651525614,1,Partial-Shading-Like Drop,1,0.8722100702343392,0.35744074842595636,1.294181569656778,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.2291666666666665,2284.959230223268,75.06436367356334,6.255877427031535
2026-04-03 14:00:00,2026-04-03 06:00:37,SOLAR,Phase_C,248.7,14.7,3654.0,1.0,26218.07,3.675,True,True,True,active,248.9050541129502,6.297178004295142,2613.6909143037515,2026-04-03 14:00:00,3,14,2.6136909143037514,248.9050541129502,6.297178004295142,0.43561515238395854,True,1.3930932987657774,248.9050541129502,3.3563863389163187,0.2321822164609629,1,Partial-Shading-Like Drop,1,0.9176362128087167,0.3511602594434688,1.3539604017566849,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.236111111111111,2284.954880231682,75.06422076976617,6.255865517403647
2026-04-03 14:10:00,2026-04-03 06:10:23,SOLAR,Phase_C,245.9,5.81,1427.0,1.0,26218.448,3.675,True,True,True,active,248.81151660732908,6.282013746480661,2500.8070336751275,2026-04-03 14:10:00,3,14,2.5008070336751276,248.81151660732908,6.282013746480661,0.4168011722791879,True,1.3329263613586806,248.81151660732908,3.3483038124681843,0.22215439355978006,1,Partial-Shading-Like Drop,1,0.9590454057512354,0.3383351964263446,1.1050607786495512,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.2430555555555554,2284.950530240096,75.064077865969,6.25585360777576
2026-04-03 14:20:00,2026-04-03 06:20:09,SOLAR,Phase_C,246.1,5.25,1290.0,1.0,26218.672,3.675,True,True,True,active,248.72711596415763,6.249890534058022,2385.629109073022,2026-04-03 14:20:00,3,14,2.385629109073022,248.72711596415763,6.249890534058022,0.3976048515121703,True,1.2715367019881556,248.72711596415763,3.3311821888990374,0.21192278366469255,1,Partial-Shading-Like Drop,1,0.9960676897319813,0.32071627065646363,0.8589181075606976,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.25,2284.9461802485107,75.06393496217183,6.255841698147873
2026-04-03 14:30:00,2026-04-03 06:30:53,SOLAR,Phase_C,245.6,11.91,2924.0,1.0,26219.148,3.675,True,True,True,active,248.629779072349,6.426071228674426,2436.8415980647183,2026-04-03 14:30:00,3,14,2.4368415980647185,248.629779072349,6.426071228674426,0.4061402663441197,True,1.2988328810570005,248.629779072349,3.425086232295612,0.21647214684283342,1,Partial-Shading-Like Drop,1,1.0322258322832285,0.30265384401933904,0.8808976130391929,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.2569444444444446,2284.9418302569247,75.06379205837466,6.255829788519986
2026-04-03 14:40:00,2026-04-03 06:40:39,SOLAR,Phase_C,245.5,14.67,3600.0,1.0,26219.458,3.675,True,True,True,active,248.5323592866935,6.682677767122277,2547.4869502904744,2026-04-03 14:40:00,3,14,2.5474869502904745,248.5323592866935,6.682677767122277,0.4245811583817457,True,1.3578066862157259,248.5323592866935,3.5618571286456153,0.2263011143692876,1,Partial-Shading-Like Drop,1,1.0684153703804464,0.2863975063423909,1.0104533364522714,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.263888888888889,2284.937480265339,75.0636491545775,6.255817878892099
2026-04-03 14:50:00,2026-04-03 06:50:25,SOLAR,Phase_C,246.0,11.34,2790.0,1.0,26220.024,3.675,True,True,True,active,248.45353522492803,6.827644975083226,2570.555985221407,2026-04-03 14:50:00,3,14,2.570555985221407,248.45353522492803,6.827644975083226,0.42842599753690114,True,1.3701024468947716,248.45353522492803,3.6391244309291295,0.22835040781579527,1,Partial-Shading-Like Drop,1,1.1024066793137524,0.27070947298853554,0.9888673810552467,0,0.5329984854528512,1.0,0.5329984854528512,0.626398788362281,Warning,1,0,2.2708333333333335,2284.933130273753,75.0635062507803,6.25580596926421
2026-04-03 15:00:00,2026-04-03 07:00:11,SOLAR,Phase_C,245.9,12.54,3083.0,1.0,26220.61,3.675,True,True,True,active,248.37405202546796,7.005451903062885,2619.3021821424973,2026-04-03 15:00:00,3,15,2.6193021821424973,248.37405202546796,7.005451903062885,0.4365503636904162,True,2.6193021821424973,248.37405202546796,7.005451903062885,0.4365503636904162,0,Normal,0,1.185764996750665,0.3948449838116598,3.630632891807552,1,1.0,1.0,1.0,1.0,Healthy,1,0,2.2777777777777777,3647.722222222222,119.83318732661702,9.98691915735037
2026-04-03 15:10:00,2026-04-03 07:10:56,SOLAR,Phase_C,246.3,13.95,3436.0,1.0,26221.208,3.675,True,True,True,active,248.3094935697158,7.221612971121679,2696.990498341306,2026-04-03 15:10:00,3,15,2.696990498341306,248.3094935697158,7.221612971121679,0.44949841639021765,True,2.696990498341306,248.3094935697158,7.221612971121679,0.44949841639021765,0,Normal,0,1.269759335287126,0.4865843736365599,2.933162757339612,1,1.0,1.0,1.0,1.0,Healthy,1,0,2.2847222222222223,3647.715277777778,119.83295919112278,9.98690014449768
2026-04-03 15:20:00,2026-04-03 07:20:42,SOLAR,Phase_C,251.4,15.21,3822.0,1.0,26221.776,3.675,True,True,True,active,248.4056909264746,7.470265330946595,2804.006939404916,2026-04-03 15:20:00,3,15,2.804006939404916,248.4056909264746,7.470265330946595,0.46733448990081927,True,2.804006939404916,248.4056909264746,7.470265330946595,0.46733448990081927,0,Normal,0,1.3553330918609046,0.5654487756292846,2.5619895381890085,1,1.0,1.0,1.0,1.0,Healthy,1,0,2.2916666666666665,3647.7083333333335,119.83273105562856,9.986881131644992
2026-04-03 15:30:00,2026-04-03 07:30:28,SOLAR,Phase_C,250.8,13.66,3424.0,1.0,26222.362,3.675,True,True,True,active,248.48021793663665,7.662931525834172,2862.983730917517,2026-04-03 15:30:00,3,15,2.862983730917517,248.48021793663665,7.662931525834172,0.4771639551529195,True,2.862983730917517,248.48021793663665,7.662931525834172,0.4771639551529195,0,Normal,0,1.440667696086244,0.6310817315058184,2.2537746916512664,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.298611111111111,3647.7013888888887,119.83250292013432,9.986862118792303
2026-04-03 15:40:00,2026-04-03 07:40:14,SOLAR,Phase_C,250.0,11.01,2753.0,1.0,26222.876,3.675,True,True,True,active,248.52752378137168,7.767114819855979,2852.521537095743,2026-04-03 15:40:00,3,15,2.852521537095743,248.52752378137168,7.767114819855979,0.4754202561826238,True,2.852521537095743,248.52752378137168,7.767114819855979,0.4754202561826238,0,Normal,0,1.5259381803582206,0.6781091458659011,1.9562976916401296,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3055555555555554,3647.6944444444443,119.83227478464009,9.986843105939615
2026-04-03 15:50:00,2026-04-03 07:50:00,SOLAR,Phase_C,249.4,12.37,3083.0,1.0,26223.376,3.675,True,True,True,active,248.55468111236556,7.910387580413757,2874.445782895853,2026-04-03 15:50:00,3,15,2.874445782895853,248.55468111236556,7.910387580413757,0.4790742971493088,True,2.874445782895853,248.55468111236556,7.910387580413757,0.4790742971493088,0,Normal,0,1.6130480159918468,0.7120619008864355,1.7714720663101209,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3125,3647.6875,119.83204664914585,9.986824093086927
2026-04-03 16:00:00,2026-04-03 08:00:44,SOLAR,Phase_C,249.9,11.74,2934.0,1.0,26223.9,3.675,True,True,True,active,248.5965564890733,8.029590889152658,2880.1108731510185,2026-04-03 16:00:00,3,16,2.8801108731510183,248.5965564890733,8.029590889152658,0.480018478858503,True,2.8801108731510183,248.5965564890733,8.029590889152658,0.480018478858503,0,Normal,0,1.7000591968237115,0.7345837807253839,1.60642217714368,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3194444444444446,3647.6805555555557,119.83181851365163,9.98680508023424
2026-04-03 16:10:00,2026-04-03 08:10:30,SOLAR,Phase_C,248.7,7.46,1855.0,1.0,26224.24,3.675,True,True,True,active,248.5997763472258,8.011861387789272,2782.5972813293624,2026-04-03 16:10:00,3,16,2.7825972813293625,248.5997763472258,8.011861387789272,0.4637662135548937,True,2.7825972813293625,248.5997763472258,8.011861387789272,0.4637662135548937,0,Normal,0,1.7794701201158796,0.7446559319239469,1.3471015514799312,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.326388888888889,3647.6736111111113,119.8315903781574,9.98678606738155
2026-04-03 16:20:00,2026-04-03 08:20:21,SOLAR,Phase_C,247.1,6.64,1641.0,1.0,26224.664,3.675,True,True,True,active,248.55309321500016,7.96915982986708,2674.002929018884,2026-04-03 16:20:00,3,16,2.6740029290188843,248.55309321500016,7.96915982986708,0.4456671548364807,True,2.6740029290188843,248.55309321500016,7.96915982986708,0.4456671548364807,0,Normal,0,1.8511872509524512,0.7444618151879853,1.105249001735116,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3333333333333335,3647.6666666666665,119.83136224266315,9.986767054528862
2026-04-03 16:30:00,2026-04-03 08:30:07,SOLAR,Phase_C,246.8,7.5,1851.0,1.0,26225.042,3.675,True,True,True,active,248.49852515722887,7.954556418889783,2595.7148396128205,2026-04-03 16:30:00,3,16,2.5957148396128207,248.49852515722887,7.954556418889783,0.4326191399354701,True,2.5957148396128207,248.49852515722887,7.954556418889783,0.4326191399354701,0,Normal,0,1.9163839802127836,0.7379974849291171,0.9205056565542161,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3402777777777777,3647.659722222222,119.83113410716892,9.986748041676172
2026-04-03 16:40:00,2026-04-03 08:40:52,SOLAR,Phase_C,248.8,12.15,3022.0,1.0,26225.478,3.675,True,True,True,active,248.50790908302136,8.085146855125977,2636.2651822326875,2026-04-03 16:40:00,3,16,2.6362651822326875,248.50790908302136,8.085146855125977,0.4393775303721146,True,2.6362651822326875,248.50790908302136,8.085146855125977,0.4393775303721146,0,Normal,0,1.98002610567647,0.7311588029416044,0.897532894244083,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3472222222222223,3647.652777777778,119.8309059716747,9.986729028823484
2026-04-03 16:50:00,2026-04-03 08:50:37,SOLAR,Phase_C,247.8,6.53,1618.0,1.0,26225.85,3.675,True,True,True,active,248.48587418869377,8.036740220095515,2539.4027862254857,2026-04-03 16:50:00,3,16,2.5394027862254855,248.48587418869377,8.036740220095515,0.42323379770424757,True,2.5394027862254855,248.48587418869377,8.036740220095515,0.42323379770424757,0,Normal,0,2.036481219855778,0.7192737855485961,0.6992074179182344,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3541666666666665,3647.6458333333335,119.83067783618047,9.986710015970797
2026-04-03 17:00:00,2026-04-03 09:00:29,SOLAR,Phase_C,249.0,7.09,1764.0,1.0,26226.164,3.675,True,True,True,active,248.50187724359856,8.007271293639054,2465.6426566885243,2026-04-03 17:00:00,3,17,2.4656426566885243,248.50187724359856,8.007271293639054,0.4109404427814207,True,2.4656426566885243,248.50187724359856,8.007271293639054,0.4109404427814207,0,Normal,0,2.0875060022805805,0.7036593964683179,0.5373859232262371,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.361111111111111,3647.6388888888887,119.83044970068622,9.986691003118107
2026-04-03 17:10:00,2026-04-03 09:10:15,SOLAR,Phase_C,248.9,4.84,1203.0,1.0,26226.33,3.675,True,True,True,active,248.51426950282655,7.908684497769887,2345.5338724918734,2026-04-03 17:10:00,3,17,2.3455338724918735,248.51426950282655,7.908684497769887,0.3909223120819789,True,2.3455338724918735,248.51426950282655,7.908684497769887,0.3909223120819789,0,Normal,0,2.131144185707448,0.6848052586785285,0.3130666478790396,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3680555555555554,3647.6319444444443,119.83022156519199,9.98667199026542
2026-04-03 17:20:00,2026-04-03 09:20:01,SOLAR,Phase_C,247.8,4.99,1235.0,1.0,26226.544,3.675,True,True,True,active,248.49203662943427,7.8178353957793565,2239.894424523261,2026-04-03 17:20:00,3,17,2.239894424523261,248.49203662943427,7.8178353957793565,0.37331573742054347,True,2.239894424523261,248.49203662943427,7.8178353957793565,0.37331573742054347,0,Normal,0,2.1678618927037268,0.6649221079063186,0.10833228578659775,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.375,3647.625,119.82999342969777,9.986652977412732
2026-04-03 17:30:00,2026-04-03 09:30:46,SOLAR,Phase_C,249.2,7.72,1923.0,1.0,26226.876,3.675,True,True,True,active,248.5140732135553,7.814790099908489,2209.749867116964,2026-04-03 17:30:00,3,17,2.2097498671169644,248.5140732135553,7.814790099908489,0.36829164451949403,True,2.2097498671169644,248.5140732135553,7.814790099908489,0.36829164451949403,0,Normal,0,2.2011246247587217,0.6451095498698406,0.01337019791442081,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3819444444444446,3647.6180555555557,119.82976529420353,9.986633964560044
2026-04-03 17:40:00,2026-04-03 09:40:32,SOLAR,Phase_C,249.6,6.92,1727.0,1.0,26227.158,3.675,True,True,True,active,248.5478745625709,7.786938210775395,2163.8283236752263,2026-04-03 17:40:00,3,17,2.1638283236752263,248.5478745625709,7.786938210775395,0.360638053945871,True,2.1638283236752263,248.5478745625709,7.786938210775395,0.360638053945871,0,Normal,0,2.2334206409264827,0.6216453963064218,-0.1119485765755643,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.388888888888889,3647.6111111111113,119.8295371587093,9.986614951707354
2026-04-03 17:50:00,2026-04-03 09:50:21,SOLAR,Phase_C,249.7,6.37,1589.0,1.0,26227.43,3.675,True,True,True,active,248.58373645906929,7.742833558791735,2109.147824238036,2026-04-03 17:50:00,3,17,2.1091478242380357,248.58373645906929,7.742833558791735,0.35152463737300593,True,2.1091478242380357,248.58373645906929,7.742833558791735,0.35152463737300593,0,Normal,0,2.2656849961409202,0.5923841237021276,-0.26424943822700614,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.3958333333333335,3647.6041666666665,119.82930902321506,9.986595938854665
2026-04-03 18:00:00,2026-04-03 10:00:04,SOLAR,Phase_C,250.2,5.14,1285.0,1.0,26227.664,3.675,True,True,True,active,248.6340454566278,7.661815863447857,2030.7508267635835,2026-04-03 18:00:00,3,18,2.0307508267635836,248.6340454566278,7.661815863447857,0.3384584711272639,True,2.0307508267635836,248.6340454566278,7.661815863447857,0.3384584711272639,0,Normal,0,2.2922540598074956,0.5652229910276623,-0.46265498253788107,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.4027777777777777,3647.597222222222,119.82908088772083,9.986576926001977
2026-04-03 18:10:00,2026-04-03 10:10:48,SOLAR,Phase_C,248.4,4.95,1229.0,1.0,26227.9,3.675,True,True,True,active,248.62676038707824,7.577405905419215,1954.4843419263068,2026-04-03 18:10:00,3,18,1.9544843419263067,248.62676038707824,7.577405905419215,0.3257473903210511,True,1.9544843419263067,248.62676038707824,7.577405905419215,0.3257473903210511,0,Normal,0,2.318152308997813,0.5326575360489251,-0.6827425549426623,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.4097222222222223,3647.590277777778,119.8288527522266,9.986557913149289
2026-04-03 18:20:00,2026-04-03 10:20:34,SOLAR,Phase_C,247.4,3.92,968.0,1.0,26228.072,3.675,True,True,True,active,248.58857534871336,7.463562822217706,1860.64509587347,2026-04-03 18:20:00,3,18,1.86064509587347,248.58857534871336,7.463562822217706,0.3101075159789116,True,1.86064509587347,248.58857534871336,7.463562822217706,0.3101075159789116,0,Normal,0,2.342698492076368,0.49453981354028437,-0.9747514416523936,0,1.0,1.0,1.0,1.0,Healthy,1,0,2.4166666666666665,3647.5833333333335,119.82862461673237,9.986538900296601
