rtc_time,voltage,current,power,pf,degradation_factor,day_counter,source
2026-03-28 10:50:00,246.06,1.397,712.41,1.0,0.9595,27,synthetic_stream
2026-03-28 11:00:00,246.1,1.582,831.18,1.0,0.9595,27,synthetic_stream
2026-03-28 11:10:00,246.11,1.782,914.22,1.0,0.9595,27,synthetic_stream
2026-03-28 11:20:00,246.07,1.955,1021.02,1.0,0.9595,27,synthetic_stream
2026-03-28 11:30:00,246.05,2.155,1104.96,1.0,0.9595,27,synthetic_stream
2026-03-28 11:40:00,246.02,2.387,1204.78,1.0,0.9595,27,synthetic_stream
2026-03-28 11:50:00,245.97,2.655,1339.75,1.0,0.9595,27,synthetic_stream
2026-03-28 12:00:00,245.96,2.952,1499.94,1.0,0.9595,27,synthetic_stream
2026-03-28 12:10:00,245.98,3.22,1660.06,1.0,0.9595,27,synthetic_stream
2026-03-28 12:20:00,245.96,3.498,1760.27,1.0,0.9595,27,synthetic_stream
2026-03-28 12:30:00,245.96,3.784,1890.75,1.0,0.9595,27,synthetic_stream
2026-03-28 12:40:00,245.91,4.078,2008.78,1.0,0.9595,27,synthetic_stream
2026-03-28 12:50:00,245.88,4.383,2136.62,1.0,0.9595,27,synthetic_stream
2026-03-28 13:00:00,245.79,4.353,2025.45,1.0,0.9595,27,synthetic_stream
2026-03-28 13:10:00,245.8,4.701,2178.01,1.0,0.9595,27,synthetic_stream
2026-03-28 13:20:00,245.8,5.049,2354.97,1.0,0.9595,27,synthetic_stream
2026-03-28 13:30:00,245.73,5.034,2226.55,1.0,0.9595,27,synthetic_stream
2026-03-28 13:40:00,245.81,5.398,2419.66,1.0,0.9595,27,synthetic_stream
2026-03-28 13:50:00,245.79,5.356,2285.01,1.0,0.9595,27,synthetic_stream
2026-03-28 14:00:00,245.75,5.373,2207.17,1.0,0.9595,27,synthetic_stream
2026-03-28 14:10:00,245.7,5.296,2059.23,1.0,0.9595,27,synthetic_stream
2026-03-28 14:20:00,245.73,5.62,2228.75,1.0,0.9595,27,synthetic_stream
2026-03-28 14:30:00,245.84,5.898,2368.02,1.0,0.9595,27,synthetic_stream
2026-03-28 14:40:00,245.92,6.181,2480.06,1.0,0.9595,27,synthetic_stream
2026-03-28 14:50:00,246.06,6.45,2605.55,1.0,0.9595,27,synthetic_stream
2026-03-28 15:00:00,246.17,6.704,2695.56,1.0,0.9595,27,synthetic_stream
2026-03-28 15:10:00,246.24,6.929,2783.0,1.0,0.9595,27,synthetic_stream
2026-03-28 15:20:00,246.33,7.15,2828.88,1.0,0.9595,27,synthetic_stream
2026-03-28 15:30:00,246.38,7.375,2896.23,1.0,0.9595,27,synthetic_stream
2026-03-28 15:40:00,246.39,7.561,2936.97,1.0,0.9595,27,synthetic_stream
2026-03-28 15:50:00,246.45,7.75,2987.93,1.0,0.9595,27,synthetic_stream
2026-03-28 16:00:00,246.47,7.929,3018.83,1.0,0.9595,27,synthetic_stream
2026-03-28 16:10:00,246.51,8.113,3059.55,1.0,0.9595,27,synthetic_stream
2026-03-28 16:20:00,246.5,8.248,3073.72,1.0,0.9595,27,synthetic_stream
2026-03-28 16:30:00,246.47,8.349,3022.99,1.0,0.9595,27,synthetic_stream
2026-03-28 16:40:00,246.43,8.481,3050.26,1.0,0.9595,27,synthetic_stream
2026-03-28 16:50:00,246.4,8.594,3044.04,1.0,0.9595,27,synthetic_stream
2026-03-28 17:00:00,246.35,8.691,3037.65,1.0,0.9595,27,synthetic_stream
2026-03-28 17:10:00,246.32,8.765,3009.52,1.0,0.9595,27,synthetic_stream
2026-03-28 17:20:00,246.31,8.812,2954.72,1.0,0.9595,27,synthetic_stream
2026-03-28 17:30:00,246.38,8.854,2911.44,1.0,0.9595,27,synthetic_stream
2026-03-28 17:40:00,246.31,8.867,2838.22,1.0,0.9595,27,synthetic_stream
2026-03-28 17:50:00,246.28,8.886,2796.69,1.0,0.9595,27,synthetic_stream
2026-03-28 18:00:00,246.23,8.853,2714.79,1.0,0.9595,27,synthetic_stream
2026-03-28 18:10:00,246.2,8.778,2604.54,1.0,0.9595,27,synthetic_stream
2026-03-28 18:20:00,246.15,8.655,2472.75,1.0,0.9595,27,synthetic_stream
2026-03-28 18:30:00,246.11,8.478,2324.78,1.0,0.9595,27,synthetic_stream
2026-03-28 18:40:00,246.12,8.279,2123.13,1.0,0.9595,27,synthetic_stream
2026-03-28 18:50:00,246.07,8.068,1965.08,1.0,0.9595,27,synthetic_stream
2026-03-28 19:00:00,246.04,7.845,1800.96,1.0,0.9595,27,synthetic_stream
2026-03-28 19:10:00,246.02,7.628,1629.62,1.0,0.9595,27,synthetic_stream
2026-03-28 19:20:00,246.01,7.414,1488.73,1.0,0.9595,27,synthetic_stream
2026-03-28 19:30:00,245.91,7.203,1341.36,1.0,0.9595,27,synthetic_stream
2026-03-28 19:40:00,245.83,6.983,1201.38,1.0,0.9595,27,synthetic_stream
2026-03-28 19:50:00,245.77,6.77,1091.49,1.0,0.9595,27,synthetic_stream
2026-03-28 20:00:00,245.71,6.563,983.2,1.0,0.9595,27,synthetic_stream
2026-03-28 20:10:00,245.64,6.363,907.78,1.0,0.9595,27,synthetic_stream
2026-03-28 20:20:00,245.55,6.17,805.7,1.0,0.9595,27,synthetic_stream
2026-03-28 20:30:00,245.51,5.982,751.7,1.0,0.9595,27,synthetic_stream
2026-03-28 20:40:00,245.45,5.8,663.89,1.0,0.9595,27,synthetic_stream
2026-03-28 20:50:00,245.41,5.624,594.09,1.0,0.9595,27,synthetic_stream
2026-03-28 21:00:00,245.35,5.453,538.43,1.0,0.9595,27,synthetic_stream
2026-03-28 21:10:00,245.36,5.288,504.25,1.0,0.9595,27,synthetic_stream
2026-03-28 21:20:00,245.39,5.128,445.42,1.0,0.9595,27,synthetic_stream
2026-03-28 21:30:00,245.35,4.972,406.53,1.0,0.9595,27,synthetic_stream
2026-03-28 21:40:00,245.36,4.822,359.28,1.0,0.9595,27,synthetic_stream
2026-03-28 21:50:00,245.33,4.676,325.16,1.0,0.9595,27,synthetic_stream
2026-03-28 22:00:00,245.31,4.535,306.5,1.0,0.9595,27,synthetic_stream
2026-03-28 22:10:00,245.31,4.398,264.23,1.0,0.9595,27,synthetic_stream
2026-03-28 22:20:00,245.29,4.266,263.09,1.0,0.9595,27,synthetic_stream
2026-03-28 22:30:00,245.25,4.138,224.69,1.0,0.9595,27,synthetic_stream
2026-03-28 22:40:00,245.27,4.013,197.88,1.0,0.9595,27,synthetic_stream
2026-03-28 22:50:00,245.3,3.893,185.96,1.0,0.9595,27,synthetic_stream
2026-03-28 23:00:00,245.34,3.776,160.06,1.0,0.9595,27,synthetic_stream
2026-03-28 23:10:00,245.43,3.663,155.45,1.0,0.9595,27,synthetic_stream
2026-03-28 23:20:00,245.53,3.553,147.37,1.0,0.9595,27,synthetic_stream
2026-03-28 23:30:00,245.59,3.447,110.11,1.0,0.9595,27,synthetic_stream
2026-03-28 23:40:00,245.64,3.344,102.44,1.0,0.9595,27,synthetic_stream
2026-03-28 23:50:00,245.69,3.245,108.6,1.0,0.9595,27,synthetic_stream
2026-03-29 00:00:00,240.64,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 00:10:00,243.09,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 00:20:00,241.5,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 00:30:00,241.48,0.144,4.24,0.0,0.958,28,synthetic_stream
2026-03-29 00:40:00,241.15,0.144,0.44,0.0,0.958,28,synthetic_stream
2026-03-29 00:50:00,241.29,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 01:00:00,241.68,0.144,1.34,0.0,0.958,28,synthetic_stream
2026-03-29 01:10:00,241.73,0.144,4.23,0.0,0.958,28,synthetic_stream
2026-03-29 01:20:00,241.87,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 01:30:00,242.03,0.144,12.7,0.0,0.958,28,synthetic_stream
2026-03-29 01:40:00,242.13,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 01:50:00,242.3,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 02:00:00,242.41,0.144,8.12,0.0,0.958,28,synthetic_stream
2026-03-29 02:10:00,242.53,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 02:20:00,242.7,0.144,12.17,0.0,0.958,28,synthetic_stream
2026-03-29 02:30:00,242.74,0.144,10.62,0.0,0.958,28,synthetic_stream
2026-03-29 02:40:00,242.68,0.144,3.29,0.0,0.958,28,synthetic_stream
2026-03-29 02:50:00,242.66,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 03:00:00,242.75,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 03:10:00,242.88,0.144,8.33,0.0,0.958,28,synthetic_stream
2026-03-29 03:20:00,243.02,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 03:30:00,243.14,0.144,1.37,0.0,0.958,28,synthetic_stream
2026-03-29 03:40:00,243.21,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 03:50:00,243.41,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 04:00:00,243.56,0.144,8.41,0.0,0.958,28,synthetic_stream
2026-03-29 04:10:00,243.66,0.144,1.39,0.0,0.958,28,synthetic_stream
2026-03-29 04:20:00,243.68,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 04:30:00,243.79,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 04:40:00,243.9,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 04:50:00,244.05,0.144,7.38,0.0,0.958,28,synthetic_stream
2026-03-29 05:00:00,244.15,0.144,5.32,0.0,0.958,28,synthetic_stream
2026-03-29 05:10:00,244.23,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 05:20:00,244.23,0.144,2.14,0.0,0.958,28,synthetic_stream
2026-03-29 05:30:00,244.32,0.144,6.46,0.0,0.958,28,synthetic_stream
2026-03-29 05:40:00,244.44,0.144,10.81,0.0,0.958,28,synthetic_stream
2026-03-29 05:50:00,244.51,0.144,6.96,0.0,0.958,28,synthetic_stream
2026-03-29 06:00:00,244.57,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 06:10:00,244.65,0.144,1.24,0.0,0.958,28,synthetic_stream
2026-03-29 06:20:00,244.73,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 06:30:00,244.77,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 06:40:00,244.91,0.144,6.13,0.0,0.958,28,synthetic_stream
2026-03-29 06:50:00,245.09,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 07:00:00,245.27,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 07:10:00,245.42,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 07:20:00,245.62,0.144,3.3,0.0,0.958,28,synthetic_stream
2026-03-29 07:30:00,245.8,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 07:40:00,245.94,0.144,0.0,0.0,0.958,28,synthetic_stream
2026-03-29 07:50:00,246.07,0.171,7.9,0.0,0.958,28,synthetic_stream
2026-03-29 08:00:00,246.14,0.194,14.67,0.0,0.958,28,synthetic_stream
2026-03-29 08:10:00,246.24,0.218,18.42,0.0,0.958,28,synthetic_stream
2026-03-29 08:20:00,246.35,0.248,69.22,1.0,0.958,28,synthetic_stream
2026-03-29 08:30:00,246.44,0.273,71.61,1.0,0.958,28,synthetic_stream
2026-03-29 08:40:00,246.51,0.295,74.59,1.0,0.958,28,synthetic_stream
2026-03-29 08:50:00,246.49,0.323,106.88,1.0,0.958,28,synthetic_stream
2026-03-29 09:00:00,246.4,0.351,116.13,1.0,0.958,28,synthetic_stream
2026-03-29 09:10:00,246.34,0.378,130.12,1.0,0.958,28,synthetic_stream
2026-03-29 09:20:00,246.31,0.408,143.29,1.0,0.958,28,synthetic_stream
2026-03-29 09:30:00,246.25,0.452,176.19,1.0,0.958,28,synthetic_stream
2026-03-29 09:40:00,246.24,0.524,241.01,1.0,0.958,28,synthetic_stream
2026-03-29 09:50:00,246.2,0.604,249.59,1.0,0.958,28,synthetic_stream
2026-03-29 10:00:00,246.14,0.685,320.01,1.0,0.958,28,synthetic_stream
2026-03-29 10:10:00,246.1,0.789,389.67,1.0,0.958,28,synthetic_stream
2026-03-29 10:20:00,246.09,0.914,462.76,1.0,0.958,28,synthetic_stream
2026-03-29 10:30:00,246.07,1.056,547.31,1.0,0.958,28,synthetic_stream
2026-03-29 10:40:00,246.03,1.22,618.17,1.0,0.958,28,synthetic_stream
2026-03-29 10:50:00,246.04,1.395,716.3,1.0,0.958,28,synthetic_stream
2026-03-29 11:00:00,246.08,1.58,813.61,1.0,0.958,28,synthetic_stream
2026-03-29 11:10:00,246.09,1.779,938.92,1.0,0.958,28,synthetic_stream
2026-03-29 11:20:00,246.05,1.952,1002.13,1.0,0.958,28,synthetic_stream
2026-03-29 11:30:00,246.03,2.152,1088.62,1.0,0.958,28,synthetic_stream
2026-03-29 11:40:00,246.0,2.383,1214.21,1.0,0.958,28,synthetic_stream
2026-03-29 11:50:00,245.95,2.651,1343.02,1.0,0.958,28,synthetic_stream
2026-03-29 12:00:00,245.94,2.947,1504.43,1.0,0.958,28,synthetic_stream
2026-03-29 12:10:00,245.96,3.215,1628.21,1.0,0.958,28,synthetic_stream
2026-03-29 12:20:00,245.94,3.492,1740.36,1.0,0.958,28,synthetic_stream
2026-03-29 12:30:00,245.94,3.778,1889.11,1.0,0.958,28,synthetic_stream
2026-03-29 12:40:00,245.89,4.072,2003.24,1.0,0.958,28,synthetic_stream
2026-03-29 12:50:00,245.86,4.376,2124.41,1.0,0.958,28,synthetic_stream
2026-03-29 13:00:00,245.77,4.347,2010.7,1.0,0.958,28,synthetic_stream
2026-03-29 13:10:00,245.78,4.694,2178.54,1.0,0.958,28,synthetic_stream
2026-03-29 13:20:00,245.78,5.041,2337.36,1.0,0.958,28,synthetic_stream
2026-03-29 13:30:00,245.71,5.027,2215.26,1.0,0.958,28,synthetic_stream
2026-03-29 13:40:00,245.79,5.39,2408.41,1.0,0.958,28,synthetic_stream
2026-03-29 13:50:00,245.77,5.348,2270.77,1.0,0.958,28,synthetic_stream
2026-03-29 14:00:00,245.73,5.364,2181.92,1.0,0.958,28,synthetic_stream
2026-03-29 14:10:00,245.68,5.288,2037.99,1.0,0.958,28,synthetic_stream
2026-03-29 14:20:00,245.71,5.612,2213.3,1.0,0.958,28,synthetic_stream
2026-03-29 14:30:00,245.82,5.889,2350.65,1.0,0.958,28,synthetic_stream
2026-03-29 14:40:00,245.9,6.171,2468.54,1.0,0.958,28,synthetic_stream
2026-03-29 14:50:00,246.04,6.439,2587.4,1.0,0.958,28,synthetic_stream
2026-03-29 15:00:00,246.15,6.693,2703.71,1.0,0.958,28,synthetic_stream
2026-03-29 15:10:00,246.22,6.918,2775.89,1.0,0.958,28,synthetic_stream
2026-03-29 15:20:00,246.31,7.139,2825.52,1.0,0.958,28,synthetic_stream
2026-03-29 15:30:00,246.36,7.363,2905.4,1.0,0.958,28,synthetic_stream
2026-03-29 15:40:00,246.37,7.549,2932.38,1.0,0.958,28,synthetic_stream
2026-03-29 15:50:00,246.43,7.738,2950.69,1.0,0.958,28,synthetic_stream
2026-03-29 16:00:00,246.45,7.917,3027.99,1.0,0.958,28,synthetic_stream
2026-03-29 16:10:00,246.49,8.1,3064.01,1.0,0.958,28,synthetic_stream
2026-03-29 16:20:00,246.48,8.235,3056.21,1.0,0.958,28,synthetic_stream
2026-03-29 16:30:00,246.45,8.336,3016.17,1.0,0.958,28,synthetic_stream
2026-03-29 16:40:00,246.41,8.468,3025.53,1.0,0.958,28,synthetic_stream
2026-03-29 16:50:00,246.38,8.581,3031.62,1.0,0.958,28,synthetic_stream
2026-03-29 17:00:00,246.33,8.677,3006.68,1.0,0.958,28,synthetic_stream
2026-03-29 17:10:00,246.3,8.751,2985.11,1.0,0.958,28,synthetic_stream
2026-03-29 17:20:00,246.29,8.799,2941.82,1.0,0.958,28,synthetic_stream
2026-03-29 17:30:00,246.36,8.841,2905.82,1.0,0.958,28,synthetic_stream
2026-03-29 17:40:00,246.29,8.853,2846.51,1.0,0.958,28,synthetic_stream
2026-03-29 17:50:00,246.26,8.873,2788.86,1.0,0.958,28,synthetic_stream
2026-03-29 18:00:00,246.21,8.84,2713.19,1.0,0.958,28,synthetic_stream
2026-03-29 18:10:00,246.18,8.765,2604.4,1.0,0.958,28,synthetic_stream
2026-03-29 18:20:00,246.13,8.641,2466.83,1.0,0.958,28,synthetic_stream
2026-03-29 18:30:00,246.09,8.465,2307.93,1.0,0.958,28,synthetic_stream
2026-03-29 18:40:00,246.1,8.266,2126.66,1.0,0.958,28,synthetic_stream
2026-03-29 18:50:00,246.05,8.055,1960.12,1.0,0.958,28,synthetic_stream
2026-03-29 19:00:00,246.02,7.833,1810.59,1.0,0.958,28,synthetic_stream
2026-03-29 19:10:00,246.0,7.616,1631.15,1.0,0.958,28,synthetic_stream
2026-03-29 19:20:00,245.99,7.402,1480.58,1.0,0.958,28,synthetic_stream
2026-03-29 19:30:00,245.89,7.192,1342.03,1.0,0.958,28,synthetic_stream
2026-03-29 19:40:00,245.81,6.972,1207.15,1.0,0.958,28,synthetic_stream
2026-03-29 19:50:00,245.75,6.759,1100.12,1.0,0.958,28,synthetic_stream
2026-03-29 20:00:00,245.69,6.553,984.08,1.0,0.958,28,synthetic_stream
2026-03-29 20:10:00,245.62,6.353,905.7,1.0,0.958,28,synthetic_stream
2026-03-29 20:20:00,245.53,6.16,805.12,1.0,0.958,28,synthetic_stream
2026-03-29 20:30:00,245.49,5.973,737.4,1.0,0.958,28,synthetic_stream
2026-03-29 20:40:00,245.43,5.791,658.26,1.0,0.958,28,synthetic_stream
2026-03-29 20:50:00,245.39,5.615,610.94,1.0,0.958,28,synthetic_stream
2026-03-29 21:00:00,245.33,5.445,538.81,1.0,0.958,28,synthetic_stream
2026-03-29 21:10:00,245.34,5.279,492.91,1.0,0.958,28,synthetic_stream
2026-03-29 21:20:00,245.37,5.12,442.45,1.0,0.958,28,synthetic_stream
2026-03-29 21:30:00,245.33,4.965,411.45,1.0,0.958,28,synthetic_stream
2026-03-29 21:40:00,245.34,4.814,350.68,1.0,0.958,28,synthetic_stream
2026-03-29 21:50:00,245.31,4.669,351.82,1.0,0.958,28,synthetic_stream
2026-03-29 22:00:00,245.29,4.528,306.97,1.0,0.958,28,synthetic_stream
2026-03-29 22:10:00,245.29,4.392,282.8,1.0,0.958,28,synthetic_stream
2026-03-29 22:20:00,245.27,4.259,242.46,1.0,0.958,28,synthetic_stream
2026-03-29 22:30:00,245.23,4.131,226.18,1.0,0.958,28,synthetic_stream
2026-03-29 22:40:00,245.25,4.007,197.58,1.0,0.958,28,synthetic_stream
2026-03-29 22:50:00,245.28,3.887,182.28,1.0,0.958,28,synthetic_stream
2026-03-29 23:00:00,245.32,3.77,158.22,1.0,0.958,28,synthetic_stream
2026-03-29 23:10:00,245.41,3.657,169.92,1.0,0.958,28,synthetic_stream
2026-03-29 23:20:00,245.51,3.548,126.77,1.0,0.958,28,synthetic_stream
2026-03-29 23:30:00,245.57,3.442,119.11,1.0,0.958,28,synthetic_stream
2026-03-29 23:40:00,245.62,3.339,104.9,1.0,0.958,28,synthetic_stream
2026-03-29 23:50:00,245.67,3.24,91.07,1.0,0.958,28,synthetic_stream
2026-03-30 00:00:00,240.62,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 00:10:00,243.07,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 00:20:00,241.48,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 00:30:00,241.46,0.143,3.39,0.0,0.9565,29,synthetic_stream
2026-03-30 00:40:00,241.13,0.143,12.28,0.0,0.9565,29,synthetic_stream
2026-03-30 00:50:00,241.27,0.143,2.97,0.0,0.9565,29,synthetic_stream
2026-03-30 01:00:00,241.66,0.143,11.5,0.0,0.9565,29,synthetic_stream
2026-03-30 01:10:00,241.71,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 01:20:00,241.85,0.143,13.44,0.0,0.9565,29,synthetic_stream
2026-03-30 01:30:00,242.01,0.143,5.55,0.0,0.9565,29,synthetic_stream
2026-03-30 01:40:00,242.11,0.143,2.68,0.0,0.9565,29,synthetic_stream
2026-03-30 01:50:00,242.28,0.143,17.99,0.0,0.9565,29,synthetic_stream
2026-03-30 02:00:00,242.39,0.143,6.95,0.0,0.9565,29,synthetic_stream
2026-03-30 02:10:00,242.51,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 02:20:00,242.68,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 02:30:00,242.72,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 02:40:00,242.66,0.143,1.96,0.0,0.9565,29,synthetic_stream
2026-03-30 02:50:00,242.64,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 03:00:00,242.73,0.143,1.68,0.0,0.9565,29,synthetic_stream
2026-03-30 03:10:00,242.86,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 03:20:00,243.0,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 03:30:00,243.12,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 03:40:00,243.19,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 03:50:00,243.39,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 04:00:00,243.54,0.143,0.3,0.0,0.9565,29,synthetic_stream
2026-03-30 04:10:00,243.64,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 04:20:00,243.66,0.143,2.57,0.0,0.9565,29,synthetic_stream
2026-03-30 04:30:00,243.77,0.143,3.63,0.0,0.9565,29,synthetic_stream
2026-03-30 04:40:00,243.88,0.143,9.12,0.0,0.9565,29,synthetic_stream
2026-03-30 04:50:00,244.03,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 05:00:00,244.13,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 05:10:00,244.21,0.143,9.91,0.0,0.9565,29,synthetic_stream
2026-03-30 05:20:00,244.21,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 05:30:00,244.3,0.143,4.54,0.0,0.9565,29,synthetic_stream
2026-03-30 05:40:00,244.42,0.143,4.45,0.0,0.9565,29,synthetic_stream
2026-03-30 05:50:00,244.49,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 06:00:00,244.55,0.143,5.2,0.0,0.9565,29,synthetic_stream
2026-03-30 06:10:00,244.63,0.143,4.35,0.0,0.9565,29,synthetic_stream
2026-03-30 06:20:00,244.71,0.143,12.59,0.0,0.9565,29,synthetic_stream
2026-03-30 06:30:00,244.75,0.143,4.25,0.0,0.9565,29,synthetic_stream
2026-03-30 06:40:00,244.89,0.143,9.82,0.0,0.9565,29,synthetic_stream
2026-03-30 06:50:00,245.07,0.143,2.17,0.0,0.9565,29,synthetic_stream
2026-03-30 07:00:00,245.25,0.143,10.42,0.0,0.9565,29,synthetic_stream
2026-03-30 07:10:00,245.4,0.143,4.88,0.0,0.9565,29,synthetic_stream
2026-03-30 07:20:00,245.6,0.143,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 07:30:00,245.78,0.143,8.9,0.0,0.9565,29,synthetic_stream
2026-03-30 07:40:00,245.92,0.143,3.79,0.0,0.9565,29,synthetic_stream
2026-03-30 07:50:00,246.05,0.171,0.0,0.0,0.9565,29,synthetic_stream
2026-03-30 08:00:00,246.12,0.194,5.19,0.0,0.9565,29,synthetic_stream
2026-03-30 08:10:00,246.22,0.218,50.46,1.0,0.9565,29,synthetic_stream
2026-03-30 08:20:00,246.33,0.248,48.93,1.0,0.9565,29,synthetic_stream
2026-03-30 08:30:00,246.42,0.273,82.5,1.0,0.9565,29,synthetic_stream
2026-03-30 08:40:00,246.49,0.295,91.11,1.0,0.9565,29,synthetic_stream
2026-03-30 08:50:00,246.47,0.323,98.39,1.0,0.9565,29,synthetic_stream
2026-03-30 09:00:00,246.38,0.35,117.98,1.0,0.9565,29,synthetic_stream
2026-03-30 09:10:00,246.32,0.377,119.98,1.0,0.9565,29,synthetic_stream
2026-03-30 09:20:00,246.29,0.407,149.15,1.0,0.9565,29,synthetic_stream
2026-03-30 09:30:00,246.23,0.451,172.32,1.0,0.9565,29,synthetic_stream
2026-03-30 09:40:00,246.22,0.523,194.17,1.0,0.9565,29,synthetic_stream
2026-03-30 09:50:00,246.18,0.603,263.05,1.0,0.9565,29,synthetic_stream
2026-03-30 10:00:00,246.12,0.684,305.08,1.0,0.9565,29,synthetic_stream
2026-03-30 10:10:00,246.08,0.788,368.89,1.0,0.9565,29,synthetic_stream
2026-03-30 10:20:00,246.07,0.912,449.24,1.0,0.9565,29,synthetic_stream
2026-03-30 10:30:00,246.05,1.055,514.38,1.0,0.9565,29,synthetic_stream
2026-03-30 10:40:00,246.01,1.218,621.22,1.0,0.9565,29,synthetic_stream
2026-03-30 10:50:00,246.02,1.392,712.91,1.0,0.9565,29,synthetic_stream
2026-03-30 11:00:00,246.06,1.577,799.31,1.0,0.9565,29,synthetic_stream
2026-03-30 11:10:00,246.07,1.776,919.61,1.0,0.9565,29,synthetic_stream
2026-03-30 11:20:00,246.03,1.949,999.85,1.0,0.9565,29,synthetic_stream
2026-03-30 11:30:00,246.01,2.149,1105.95,1.0,0.9565,29,synthetic_stream
2026-03-30 11:40:00,245.98,2.379,1217.22,1.0,0.9565,29,synthetic_stream
2026-03-30 11:50:00,245.93,2.647,1359.48,1.0,0.9565,29,synthetic_stream
2026-03-30 12:00:00,245.92,2.943,1503.13,1.0,0.9565,29,synthetic_stream
2026-03-30 12:10:00,245.94,3.21,1618.52,1.0,0.9565,29,synthetic_stream
2026-03-30 12:20:00,245.92,3.487,1750.15,1.0,0.9565,29,synthetic_stream
2026-03-30 12:30:00,245.92,3.772,1868.1,1.0,0.9565,29,synthetic_stream
2026-03-30 12:40:00,245.87,4.065,1999.5,1.0,0.9565,29,synthetic_stream
2026-03-30 12:50:00,245.84,4.369,2132.35,1.0,0.9565,29,synthetic_stream
2026-03-30 13:00:00,245.75,4.34,1998.15,1.0,0.9565,29,synthetic_stream
2026-03-30 13:10:00,245.76,4.687,2181.78,1.0,0.9565,29,synthetic_stream
2026-03-30 13:20:00,245.76,5.033,2331.08,1.0,0.9565,29,synthetic_stream
2026-03-30 13:30:00,245.69,5.019,2205.37,1.0,0.9565,29,synthetic_stream
2026-03-30 13:40:00,245.77,5.381,2403.27,1.0,0.9565,29,synthetic_stream
2026-03-30 13:50:00,245.75,5.34,2289.3,1.0,0.9565,29,synthetic_stream
2026-03-30 14:00:00,245.71,5.356,2179.0,1.0,0.9565,29,synthetic_stream
2026-03-30 14:10:00,245.66,5.28,2033.02,1.0,0.9565,29,synthetic_stream
2026-03-30 14:20:00,245.69,5.603,2207.77,1.0,0.9565,29,synthetic_stream
2026-03-30 14:30:00,245.8,5.88,2354.16,1.0,0.9565,29,synthetic_stream
2026-03-30 14:40:00,245.88,6.162,2485.38,1.0,0.9565,29,synthetic_stream
2026-03-30 14:50:00,246.02,6.429,2600.61,1.0,0.9565,29,synthetic_stream
2026-03-30 15:00:00,246.13,6.683,2694.12,1.0,0.9565,29,synthetic_stream
2026-03-30 15:10:00,246.2,6.907,2767.31,1.0,0.9565,29,synthetic_stream
2026-03-30 15:20:00,246.29,7.128,2823.89,1.0,0.9565,29,synthetic_stream
2026-03-30 15:30:00,246.34,7.352,2886.19,1.0,0.9565,29,synthetic_stream
